index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
331215,369,1,19/08/2013,583,1,0,0,0,6490
385403,348,4,29/08/2013,742,1,1,0,1,7822
309593,868,1,22/07/2013,625,1,0,0,1,7554
382167,382,3,16/07/2014,691,1,1,0,0,8477
100401,1044,5,15/11/2013,747,1,0,0,0,6645
352632,179,6,05/01/2013,872,1,0,0,0,7497
441370,436,6,07/03/2015,449,1,0,0,0,4446
258490,622,7,12/01/2014,0,0,0,0,0,0
168890,1045,7,05/10/2014,450,1,0,0,0,3809
486496,362,1,18/03/2013,1279,1,1,0,0,11171
298960,664,6,25/07/2015,480,1,0,0,0,4016
45097,106,3,17/09/2014,871,1,1,0,0,8986
562512,214,6,26/07/2014,734,1,0,0,0,6882
592243,958,7,28/04/2013,0,0,0,0,0,0
279539,283,6,25/05/2013,710,1,0,0,0,6300
283699,603,4,26/09/2013,939,1,1,0,0,6616
448768,1007,3,27/03/2013,992,1,1,0,1,9271
129932,884,2,28/01/2014,393,1,0,0,0,3560
444984,663,7,20/01/2013,0,0,0,0,0,0
93987,938,2,10/09/2013,1053,1,1,0,0,10007
347156,547,1,21/04/2014,0,0,0,b,1,0
663516,428,6,28/02/2015,484,1,0,0,0,4912
522000,386,6,12/01/2013,540,1,0,0,0,5540
110028,845,6,04/04/2015,472,1,0,0,0,4102
506513,576,5,06/02/2015,1294,1,1,0,1,14274
398464,978,4,07/08/2014,964,1,1,0,1,7394
269744,510,4,30/01/2014,809,1,0,0,0,5992
709920,970,3,12/06/2013,428,1,0,0,0,3589
469543,65,2,24/03/2015,436,1,0,0,0,4312
676563,238,3,24/09/2014,949,1,0,0,0,5930
200401,322,6,04/10/2014,278,1,0,0,0,2139
437023,582,6,24/01/2015,612,1,0,0,0,6157
598443,121,5,04/07/2014,598,1,1,0,0,5891
128945,911,1,08/09/2014,954,1,0,0,0,9166
86593,501,4,29/08/2013,603,1,1,0,1,7381
220474,652,1,06/01/2014,1060,1,1,0,0,11466
701799,753,3,02/04/2014,831,1,1,0,0,7884
508882,422,3,04/03/2015,470,1,1,0,0,5287
3556,977,4,19/09/2013,466,1,0,0,0,4356
363367,585,7,16/03/2014,0,0,0,0,0,0
116464,669,6,11/01/2014,401,1,0,0,0,4070
580808,493,2,13/08/2013,812,1,1,0,1,7077
272647,626,2,28/05/2013,881,1,1,0,0,8768
428778,148,4,28/02/2013,808,1,0,0,0,7105
487690,539,3,11/02/2015,954,1,0,0,0,8678
636009,1018,4,16/01/2014,1027,1,0,0,0,7264
94079,309,2,29/04/2014,705,1,1,0,0,8108
629743,628,5,06/09/2013,691,1,0,0,0,6526
204072,555,6,24/05/2014,434,1,0,0,0,4453
421093,877,2,29/04/2014,935,1,1,0,1,8631
583024,224,5,03/01/2014,474,1,0,0,1,4943
586038,287,5,08/05/2015,831,1,1,0,0,9014
107447,438,7,28/06/2015,0,0,0,0,0,0
670534,876,1,01/07/2013,1536,1,1,0,0,14673
427848,355,6,01/06/2013,857,1,0,0,0,6468
623865,534,1,15/06/2015,792,1,1,0,0,10365
316684,1052,7,21/04/2013,0,0,0,0,0,0
286076,927,6,21/09/2013,543,1,0,0,0,5487
501406,557,7,09/02/2014,0,0,0,0,0,0
592040,623,5,14/06/2013,928,1,0,0,0,8026
350508,952,4,02/04/2015,694,1,1,0,1,6968
107416,266,4,26/12/2013,0,0,0,c,1,0
551402,373,7,25/08/2013,0,0,0,0,0,0
178811,811,1,16/09/2013,721,1,0,0,0,4992
186395,888,2,19/08/2014,705,1,1,0,1,7495
454304,502,6,01/02/2014,1509,1,0,0,0,11394
646963,353,6,29/06/2013,1156,1,0,0,0,6524
155184,376,4,07/11/2013,989,1,1,0,0,8413
232533,277,6,28/09/2013,453,1,0,0,0,5149
412077,236,5,22/03/2013,952,1,1,0,0,8464
357331,774,7,07/06/2015,0,0,0,0,0,0
30897,708,3,13/05/2015,598,1,0,0,0,5980
676062,458,4,23/01/2014,609,1,1,0,0,6210
75783,424,3,22/05/2013,627,1,0,0,0,4881
441620,920,3,02/01/2013,475,1,0,0,1,4428
383919,609,7,05/01/2014,0,0,0,0,0,0
291684,537,4,10/10/2013,552,1,1,0,0,5280
119587,143,2,16/06/2015,691,1,1,0,0,8138
421652,1068,5,21/03/2014,290,1,1,0,0,4303
50898,954,6,05/07/2014,990,1,0,0,0,7854
543402,559,2,24/12/2013,358,1,0,0,1,2390
73108,622,2,05/08/2014,383,1,1,0,1,3961
166310,208,5,27/06/2014,388,1,0,0,0,3031
34536,32,1,17/06/2013,678,1,1,0,0,7718
447780,1027,4,21/02/2013,1597,1,1,0,0,12814
478802,1096,1,22/07/2013,470,1,0,0,1,3610
19101,951,1,20/05/2013,0,0,0,a,0,0
562354,430,1,04/02/2013,501,1,1,0,0,6450
170645,481,7,12/07/2015,0,0,0,0,0,0
303686,815,5,12/04/2013,900,1,1,0,0,10113
188992,1060,2,25/02/2014,719,1,0,0,0,5575
578276,543,6,09/03/2013,186,1,0,0,0,1658
99100,443,1,06/10/2014,586,1,1,0,0,7199
125701,240,1,14/10/2013,464,1,0,0,0,4206
281944,472,3,05/02/2014,744,1,1,0,0,6400
490266,862,3,03/12/2014,1375,1,1,0,0,11666
463117,405,6,22/11/2014,411,1,0,0,0,4256
90110,97,2,15/04/2014,951,1,1,0,0,10013
467306,422,4,27/06/2013,412,1,0,0,1,3848
321586,559,2,08/10/2013,1016,1,1,0,0,9175
254562,816,2,14/05/2013,1017,1,1,0,0,8827
125122,472,1,12/01/2015,694,1,1,0,0,9660
454514,967,2,20/05/2014,946,1,1,0,0,7960
409186,47,4,12/02/2015,881,1,0,0,0,8512
667354,268,3,18/06/2014,686,1,1,0,0,6334
633167,137,4,14/11/2013,875,1,0,0,0,7336
593097,647,4,03/04/2014,718,1,1,0,0,6860
81316,575,3,20/02/2013,597,1,1,0,0,6608
87147,828,6,09/11/2013,348,1,0,0,0,3227
407061,23,6,27/06/2015,403,1,0,0,0,4139
193953,1037,4,09/01/2014,842,1,1,0,0,7575
134774,973,6,28/02/2015,845,1,0,0,0,7120
259014,977,3,17/06/2015,535,1,1,0,0,5714
485801,578,4,17/04/2014,1096,1,1,0,1,9694
96361,116,2,24/06/2014,674,1,0,0,0,6133
569944,95,7,29/12/2013,0,0,0,0,0,0
481352,611,7,15/02/2015,0,0,0,0,0,0
16585,204,1,10/02/2014,560,1,0,0,0,5270
451567,229,5,28/03/2014,696,1,0,0,0,6452
560815,944,6,16/03/2013,1469,1,0,0,0,8946
45939,836,3,04/06/2014,833,1,1,0,0,7879
631465,23,4,18/12/2014,782,1,1,0,0,9912
418692,592,2,12/03/2013,517,1,0,0,0,4510
127460,979,4,08/08/2013,632,1,0,0,1,5469
677371,95,5,25/01/2013,909,1,1,0,0,8603
168634,762,5,01/11/2013,0,0,0,a,0,0
239693,290,6,27/12/2014,381,1,0,0,0,3652
390968,901,5,27/03/2015,557,1,0,0,0,5537
498555,307,3,11/02/2015,245,1,0,0,0,2083
550298,535,2,18/06/2013,963,1,1,0,0,8928
349522,128,7,12/04/2015,0,0,0,0,0,0
608906,495,7,30/03/2014,0,0,0,0,0,0
648138,383,4,27/02/2014,2153,1,0,0,0,15459
392766,304,5,08/05/2015,1179,1,1,0,0,8073
400017,416,7,05/04/2015,0,0,0,0,0,0
292705,1060,2,28/07/2015,719,1,1,0,1,8783
95162,638,3,25/02/2015,410,1,0,0,0,4433
247852,785,6,28/06/2014,630,1,0,0,0,6520
617838,606,6,27/04/2013,391,1,0,0,0,3865
695726,849,2,23/12/2014,1627,1,0,0,1,15579
259418,850,4,21/05/2015,616,1,1,0,0,6445
678655,713,1,07/01/2013,1777,1,1,0,0,15847
215141,217,1,23/03/2015,648,1,0,0,0,5550
395779,515,4,05/09/2013,707,1,0,0,0,6104
26624,486,1,05/01/2015,699,1,1,0,1,8476
14534,1114,1,17/06/2013,3534,1,1,0,0,23846
79833,499,2,10/06/2014,812,1,0,0,1,6224
622082,125,6,20/04/2013,1477,1,0,0,0,10904
333722,655,2,26/02/2013,442,1,0,0,0,4391
478293,587,5,07/06/2013,649,1,1,0,0,7059
250145,719,4,18/06/2015,462,1,1,0,0,5462
268320,376,7,06/10/2013,0,0,0,0,0,0
115348,225,1,16/06/2014,769,1,1,0,0,7791
286014,416,4,25/12/2014,0,0,0,c,1,0
554704,382,5,18/04/2014,0,0,1,b,0,0
60603,872,2,17/12/2013,1166,1,1,0,0,15615
622422,991,7,27/01/2013,0,0,0,0,0,0
699705,826,5,02/05/2014,1134,1,1,0,0,11071
706847,80,4,06/06/2013,602,1,1,0,0,6407
502742,377,6,25/07/2015,649,1,0,0,0,5533
110229,93,6,30/05/2015,334,1,0,0,0,3408
394541,998,6,07/12/2013,496,1,0,0,0,3854
247608,574,5,08/08/2014,641,1,1,0,1,8669
613811,943,6,31/08/2013,564,1,0,0,0,5667
63742,592,4,10/04/2014,681,1,0,0,0,5619
268111,818,3,09/01/2013,560,1,1,0,1,6998
16790,1088,3,11/02/2015,654,1,0,0,0,5474
3996,581,1,25/02/2013,515,1,0,0,0,4069
526621,174,1,03/06/2013,505,1,1,0,0,6300
333491,139,5,14/06/2013,533,1,0,0,0,5164
420108,327,5,19/07/2013,837,1,1,0,1,7686
520325,268,3,12/06/2013,555,1,0,0,0,6754
23993,789,6,27/09/2014,358,1,0,0,0,3079
155737,508,1,18/11/2013,767,1,1,0,0,9430
23932,1025,6,12/04/2014,657,1,0,0,0,6541
101241,448,6,26/10/2013,434,1,0,0,0,4552
268380,645,3,08/10/2014,1251,1,1,0,0,10190
604518,65,6,07/12/2013,259,1,0,0,0,2651
464702,523,2,25/06/2013,1947,1,0,0,1,15308
74345,366,6,06/07/2013,352,1,0,0,0,3224
639118,562,7,24/08/2014,3207,1,0,0,1,18507
508645,944,3,24/07/2013,1165,1,0,0,1,7298
103082,1097,5,07/11/2014,2151,1,1,0,0,8857
563120,791,3,15/04/2015,889,1,1,0,0,8784
547711,609,2,08/07/2014,464,1,0,0,0,4058
650693,957,7,19/07/2015,0,0,0,0,0,0
246127,471,5,17/05/2013,681,1,1,0,0,7344
447505,899,6,20/06/2015,222,1,0,0,0,2089
414273,303,1,04/02/2013,823,1,1,0,0,9688
128920,559,6,17/08/2013,291,1,0,0,0,2254
441057,1009,1,27/05/2013,471,1,1,0,1,5566
442213,1037,2,10/06/2014,759,1,0,0,1,5564
498888,231,3,02/10/2013,335,1,0,0,0,3592
168433,271,1,27/01/2014,659,1,0,0,0,5379
372051,421,5,28/06/2013,1234,1,0,0,1,10226
374998,370,3,02/01/2013,524,1,0,0,1,5225
503789,447,1,02/12/2013,841,1,1,0,0,7888
507482,1046,2,04/06/2013,683,1,1,0,0,8507
174074,509,4,17/01/2013,418,1,0,0,0,4293
456448,780,7,03/08/2014,0,0,0,0,0,0
549225,781,2,27/08/2013,834,1,1,0,1,7036
50347,613,2,31/03/2015,1381,1,1,0,1,15186
19325,133,3,18/06/2014,802,1,1,0,0,6655
354748,721,2,06/08/2013,936,1,0,0,0,8178
521621,22,1,02/03/2015,619,1,1,0,0,6857
3168,18,7,26/07/2015,0,0,0,0,0,0
639948,913,6,30/05/2015,1234,1,0,0,0,11232
215582,178,5,07/06/2013,979,1,1,0,0,9762
475017,664,1,04/08/2014,729,1,1,0,1,8870
243656,784,3,09/01/2013,747,1,1,0,0,7629
654201,407,7,09/06/2013,0,0,0,0,0,0
130356,1004,7,04/08/2013,0,0,0,0,0,0
703292,966,1,24/06/2013,566,1,0,0,0,4257
389623,58,2,17/09/2013,435,1,0,0,0,4684
400533,179,7,31/05/2015,0,0,0,0,0,0
458170,703,6,13/12/2014,262,1,0,0,0,2451
197625,470,2,04/11/2014,1698,1,1,0,0,14968
560350,855,6,26/01/2013,383,1,0,0,0,3294
287986,646,7,02/03/2014,0,0,0,0,0,0
427647,1039,4,24/04/2014,786,1,0,0,1,5949
649130,881,2,27/08/2013,660,1,1,0,1,5802
535784,811,7,10/02/2013,0,0,0,0,0,0
542258,911,3,21/08/2013,861,1,0,0,0,8181
44150,47,5,04/01/2013,773,1,0,0,1,6734
329166,1106,4,15/01/2015,544,1,1,0,0,5651
357824,423,7,06/07/2014,2555,1,0,0,0,15797
131917,514,3,25/09/2013,605,1,1,0,0,7069
105618,843,2,28/10/2014,839,1,0,0,1,7049
620763,668,1,03/02/2014,1515,1,1,0,1,13018
471521,96,7,31/05/2015,0,0,0,0,0,0
172115,755,2,03/06/2014,979,1,1,0,0,10124
317969,1043,2,14/10/2014,871,1,0,0,0,6294
44456,465,1,18/03/2013,755,1,1,0,0,8042
428721,1071,2,10/09/2013,816,1,1,0,0,7926
249019,29,7,18/08/2013,0,0,0,0,0,0
34834,1065,4,05/09/2013,444,1,0,0,1,3334
595878,443,1,05/08/2013,416,1,0,0,1,3849
148339,100,3,24/04/2013,568,1,1,0,0,5495
539309,684,4,05/02/2015,593,1,1,0,0,6258
464650,976,7,21/07/2013,0,0,0,0,0,0
37568,337,6,11/10/2014,478,1,0,0,0,5469
347580,1095,3,08/04/2015,719,1,0,0,1,6725
414397,175,1,27/05/2013,761,1,1,0,0,7793
293937,198,7,22/06/2014,0,0,0,0,0,0
263151,215,6,26/04/2014,483,1,0,0,0,5250
217339,808,5,30/01/2015,785,1,1,0,0,9446
586183,821,6,18/01/2014,615,1,0,0,0,4785
267336,67,1,15/07/2013,1094,1,1,0,0,12204
316239,682,4,03/10/2013,1475,1,0,a,1,8142
599380,80,6,02/02/2013,662,1,0,0,0,8342
333163,1035,6,25/01/2014,192,1,0,0,0,1590
248339,45,1,04/11/2013,521,1,1,0,0,7250
357669,462,2,16/04/2013,657,1,0,0,0,5138
354542,34,6,12/10/2013,882,1,0,0,0,7572
364935,28,3,22/10/2014,424,1,1,0,0,5461
328863,605,4,14/11/2013,448,1,0,0,0,5247
210410,1018,2,25/03/2014,1173,1,0,0,0,9197
244519,295,5,19/04/2013,438,1,0,0,0,3535
327134,589,1,09/06/2014,0,0,0,a,0,0
450254,527,2,08/01/2013,1070,1,1,0,0,11594
659219,356,4,03/04/2014,420,1,1,0,0,5250
311605,246,1,29/12/2014,1137,1,0,0,1,10616
158940,1015,7,16/02/2014,0,0,0,0,0,0
620748,742,5,25/04/2014,802,1,0,0,1,6675
432170,617,4,10/01/2013,630,1,1,0,0,6627
428379,13,6,30/11/2013,480,1,0,0,0,4473
678443,860,7,30/03/2014,0,0,0,0,0,0
512556,991,4,20/06/2013,501,1,1,0,0,5384
341106,507,5,04/04/2014,744,1,1,0,0,9456
405101,545,1,28/07/2014,1194,1,1,0,1,13682
654077,949,4,24/07/2014,399,1,0,0,1,4003
349046,714,7,28/06/2015,0,0,0,0,0,0
332339,478,4,30/04/2015,1025,1,1,0,0,10228
571204,282,2,10/12/2013,649,1,0,0,0,4143
448997,139,4,24/01/2013,545,1,1,0,0,6701
108782,558,3,27/11/2013,379,1,0,0,0,2398
99217,362,6,27/12/2014,1292,1,0,0,1,7977
44919,344,1,23/12/2013,1744,1,0,0,1,15571
470501,794,6,23/03/2013,469,1,0,0,0,4384
411279,724,4,28/11/2013,767,1,0,0,0,7477
182989,590,6,08/02/2014,501,1,0,0,0,5828
244641,519,5,02/01/2015,630,1,0,0,1,4884
69326,556,5,21/03/2014,841,1,1,0,0,6155
242672,278,6,21/12/2013,952,1,0,0,0,8247
547053,187,3,21/01/2015,594,1,0,0,0,4918
611951,363,3,29/05/2013,925,1,1,0,0,9685
117291,1032,5,22/05/2015,956,1,1,0,1,8974
240490,322,6,04/01/2014,179,1,0,0,0,1405
621953,546,3,17/04/2013,1483,1,0,0,0,11195
412368,423,6,20/07/2013,1818,1,0,0,0,9398
232019,330,5,12/12/2014,432,1,0,0,0,4101
692020,73,3,03/12/2014,571,1,1,0,0,5440
255389,515,7,26/01/2014,0,0,0,0,0,0
163317,552,4,31/07/2014,850,1,1,0,0,8226
418857,886,2,02/04/2013,642,1,0,0,1,6636
433350,454,5,17/01/2014,713,1,0,0,0,5660
90901,683,4,21/05/2015,890,1,1,0,0,8805
204741,697,5,27/09/2013,1144,1,1,0,0,12189
572760,582,4,14/11/2013,697,1,0,0,0,5186
694712,7,5,29/03/2013,0,0,1,b,1,0
446361,815,4,25/06/2015,502,1,0,0,0,4361
641021,326,4,11/06/2015,395,1,0,0,0,4325
244144,410,1,21/10/2013,997,1,1,0,1,10261
528293,943,5,27/12/2013,708,1,0,0,1,7070
643153,1080,2,01/10/2013,735,1,0,0,0,7460
388007,106,6,07/02/2015,581,1,0,0,0,6103
280358,313,2,18/11/2014,591,1,0,0,0,5565
320379,635,1,20/10/2014,738,1,1,0,0,7850
627308,861,4,08/01/2015,507,1,1,0,0,5709
427069,482,1,21/10/2013,1095,1,1,0,1,9551
711060,29,3,20/08/2014,712,1,1,0,0,7969
26897,93,2,28/10/2014,483,1,0,0,0,4759
204870,521,5,26/04/2013,434,1,1,0,0,5280
464823,526,5,06/12/2013,1522,1,1,0,0,11181
235363,361,5,07/11/2014,763,1,1,0,0,7233
673679,930,6,11/10/2014,1211,1,0,0,0,7345
480963,757,1,16/09/2013,530,1,0,0,0,5271
210286,474,3,17/06/2015,765,1,1,0,0,7772
591576,546,4,19/02/2015,1701,1,1,0,0,14487
637417,314,1,05/01/2015,748,1,1,0,1,9021
156924,537,3,05/06/2013,635,1,1,0,0,5605
508919,1011,3,17/07/2013,1017,1,1,0,0,7986
298780,656,4,25/04/2013,362,1,1,0,0,3411
449882,703,7,05/07/2015,0,0,0,0,0,0
451816,488,6,11/05/2013,410,1,0,0,0,3637
506643,212,7,29/09/2013,0,0,0,0,0,0
57618,787,5,15/11/2013,1195,1,0,0,0,10129
186533,353,5,24/07/2015,1896,1,0,0,0,7932
54291,522,2,01/10/2013,464,1,0,0,0,5009
661136,1072,6,13/06/2015,442,1,0,0,0,3833
89721,584,4,18/12/2014,603,1,1,0,0,6854
635543,678,7,05/01/2014,0,0,0,0,0,0
349985,1028,3,25/09/2013,514,1,1,0,0,5740
703675,447,7,30/03/2014,0,0,0,0,0,0
68294,994,6,16/05/2015,294,1,0,0,0,2721
455181,345,1,30/09/2013,521,1,0,0,0,5051
669784,1026,4,17/07/2014,1016,1,1,0,1,8818
685880,907,3,11/06/2014,732,1,0,0,0,6007
646637,115,5,07/02/2014,559,1,1,0,0,6254
250623,567,6,19/07/2014,415,1,0,0,0,3313
705757,205,3,01/04/2015,1103,1,1,0,1,9756
223013,780,6,12/01/2013,310,1,0,0,0,2802
673900,638,1,09/03/2015,411,1,0,0,0,4279
671322,290,4,26/06/2014,571,1,0,0,0,4964
575368,941,1,30/06/2014,769,1,1,0,0,9468
608690,219,5,11/10/2013,385,1,1,0,0,3235
307864,1094,6,22/03/2014,433,1,0,0,0,4712
588781,759,1,10/03/2014,702,1,0,0,0,5905
144335,899,6,16/05/2015,237,1,0,0,0,2306
156850,635,7,19/07/2015,0,0,0,0,0,0
278509,46,4,04/04/2013,573,1,0,0,1,5043
389134,734,1,05/05/2014,710,1,1,0,0,8866
439593,160,3,19/11/2014,475,1,0,0,0,4555
184195,317,7,21/07/2013,0,0,0,0,0,0
211111,331,7,19/07/2015,0,0,0,0,0,0
227859,1054,1,24/02/2014,651,1,0,0,0,5600
607288,666,2,10/06/2014,606,1,0,0,1,5481
217765,293,1,30/06/2014,1128,1,1,0,0,13226
658851,714,1,06/05/2013,254,1,0,0,0,3166
671921,292,6,27/12/2014,410,1,0,0,0,3762
165143,127,1,26/08/2013,782,1,1,0,1,7722
330927,930,1,18/08/2014,1450,1,1,0,1,11232
531861,911,6,25/05/2013,607,1,0,0,0,6477
337857,1109,4,08/08/2013,411,1,0,0,1,3996
640449,1082,5,15/11/2013,982,1,0,0,0,6261
611313,821,7,01/09/2013,0,0,0,0,0,0
526586,961,7,20/01/2013,0,0,0,0,0,0
593762,409,4,23/04/2015,480,1,0,0,0,5130
583032,68,1,15/06/2015,1130,1,1,0,0,10034
178614,825,6,02/11/2013,609,1,0,0,0,5617
222783,230,4,12/09/2013,940,1,1,0,0,8095
257531,710,3,07/05/2014,417,1,1,0,0,5458
247622,57,3,17/07/2013,1116,1,1,0,1,11453
183147,1016,5,18/10/2013,404,1,0,0,0,3764
480311,485,3,17/07/2013,401,1,1,0,0,4480
393139,839,7,20/01/2013,0,0,0,0,0,0
647980,516,6,07/12/2013,773,1,0,0,0,6865
57995,1048,1,29/12/2014,647,1,0,0,1,6934
474575,944,4,12/03/2015,950,1,0,0,0,7797
635939,143,5,25/10/2013,592,1,1,0,0,5464
105523,581,4,21/02/2013,599,1,1,0,0,6353
340934,315,1,06/10/2014,587,1,1,0,0,6492
117113,371,5,10/07/2015,437,1,0,0,0,4739
202215,239,1,08/09/2014,416,1,0,0,0,4143
403111,226,6,09/11/2013,557,1,0,0,0,5989
341365,278,3,27/05/2015,763,1,0,0,0,6907
193750,273,6,08/06/2013,563,1,0,0,0,5250
324537,798,4,02/10/2014,1086,1,1,0,0,9255
583446,392,3,14/05/2014,675,1,0,0,0,5997
676606,211,3,03/09/2014,1650,1,1,0,0,14872
277382,976,4,06/11/2014,775,1,1,0,0,7778
154810,208,2,29/07/2014,344,1,1,0,1,3098
298717,374,2,28/10/2014,818,1,0,0,1,6189
85522,84,2,24/09/2013,1498,1,1,0,0,14606
482751,1080,5,18/04/2014,0,0,1,b,1,0
532971,158,3,06/02/2013,487,1,1,0,0,6862
597348,19,1,21/04/2014,0,0,0,b,1,0
3126,608,4,07/08/2014,949,1,1,0,1,9219
585881,939,1,24/06/2013,475,1,0,0,0,4305
614819,525,4,25/12/2014,0,0,0,c,1,0
627571,1101,3,30/10/2013,879,1,0,0,0,8345
131402,552,4,28/03/2013,968,1,1,0,1,10183
29457,398,1,27/04/2015,690,1,1,0,0,8366
594997,1074,4,24/01/2013,592,1,1,0,0,5749
40033,558,5,06/06/2014,540,1,1,0,0,5251
601970,597,2,04/11/2014,718,1,1,0,0,5077
165373,21,6,04/04/2015,716,1,0,0,0,7167
367321,990,2,03/02/2015,524,1,1,0,0,6006
562496,466,6,20/04/2013,431,1,0,0,0,4476
248947,63,2,21/04/2015,471,1,0,0,0,5028
202691,246,4,30/07/2015,885,1,1,0,1,9141
367217,905,1,21/07/2014,903,1,0,0,1,5886
592479,1113,5,17/10/2014,578,1,0,0,1,5655
449950,375,3,14/08/2013,855,1,1,0,1,7533
358551,576,1,22/06/2015,834,1,0,0,0,6760
467086,529,5,09/01/2015,756,1,1,0,0,7849
108643,155,2,10/06/2014,655,1,0,0,1,6548
200459,711,4,05/03/2015,561,1,1,0,0,7126
252542,121,7,10/08/2014,0,0,0,0,0,0
692731,821,5,07/02/2014,854,1,1,0,1,9587
611129,309,4,02/01/2014,560,1,0,0,1,5173
32092,796,7,22/02/2015,0,0,0,0,0,0
180318,584,1,14/07/2014,472,1,1,0,0,5860
690140,562,4,14/11/2013,3191,1,0,0,0,18973
172700,934,2,15/01/2013,478,1,0,0,0,4125
320628,704,1,02/06/2014,1554,1,1,0,0,14836
567032,1011,3,24/07/2013,727,1,0,0,1,5588
66100,804,4,02/05/2013,462,1,1,0,0,5508
285442,338,3,25/09/2013,662,1,1,0,0,7309
183450,148,7,01/03/2015,0,0,0,0,0,0
634147,1064,5,02/01/2015,1142,1,0,0,1,9460
39727,391,7,13/10/2013,0,0,0,0,0,0
309737,650,2,18/02/2014,657,1,1,0,0,7787
666306,771,2,13/08/2013,789,1,1,0,1,7918
73306,478,4,30/07/2015,694,1,1,0,1,6643
299549,349,7,26/05/2013,0,0,0,0,0,0
237687,670,2,15/10/2013,625,1,0,0,0,5225
182089,332,1,12/05/2014,599,1,0,0,0,4920
31532,694,5,24/04/2015,698,1,0,0,0,5957
388698,874,5,29/11/2013,449,1,0,0,0,4218
496149,337,5,30/05/2014,463,1,0,0,0,5770
62983,819,7,26/05/2013,0,0,0,0,0,0
97143,290,6,24/05/2014,430,1,0,0,0,4098
528799,1060,1,14/10/2013,823,1,0,0,0,6058
605465,364,5,27/09/2013,698,1,1,0,0,6464
336830,849,3,25/09/2013,861,1,1,0,0,7704
145081,827,7,06/04/2014,0,0,0,0,0,0
139793,683,1,08/12/2014,956,1,0,0,0,8888
571195,656,7,23/02/2014,0,0,0,0,0,0
154333,983,6,12/07/2014,1231,1,0,0,0,9756
343582,934,3,06/11/2013,739,1,1,0,0,7585
638799,652,2,19/08/2014,775,1,1,0,1,7969
244042,441,6,02/03/2013,810,1,0,0,0,6684
398007,315,6,01/02/2014,276,1,0,0,0,2776
471816,783,7,15/02/2015,0,0,0,0,0,0
360846,328,5,18/10/2013,554,1,0,0,0,4932
116134,378,6,27/09/2014,995,1,0,0,0,7506
20980,916,6,18/04/2015,736,1,0,0,0,5545
584882,147,7,05/01/2014,0,0,0,0,0,0
427138,519,7,19/01/2014,0,0,0,0,0,0
119457,781,5,15/03/2013,608,1,0,0,0,5131
542194,461,6,09/05/2015,579,1,0,0,0,4986
192709,388,2,24/06/2014,974,1,0,0,0,8177
579815,67,2,13/08/2013,874,1,1,0,1,9034
445636,70,1,10/06/2013,657,1,0,0,0,6034
282492,114,5,20/02/2015,651,1,1,0,0,6046
513214,119,1,19/05/2014,782,1,1,0,0,8361
705604,814,4,28/03/2013,988,1,1,0,1,10736
142370,960,5,23/01/2015,489,1,0,0,0,4117
29662,966,6,03/05/2014,481,1,0,0,0,4239
147179,112,5,28/06/2013,743,1,0,0,1,7165
427999,647,5,25/07/2014,599,1,0,0,1,5513
574826,921,4,28/05/2015,1128,1,0,0,0,8784
451601,730,6,27/04/2013,1241,1,0,0,0,10456
439029,724,7,06/04/2014,0,0,0,0,0,0
565690,758,5,12/12/2014,630,1,0,0,0,5655
172223,472,4,30/10/2014,659,1,0,0,0,6203
671174,837,3,18/02/2015,582,1,1,0,0,5210
189750,339,6,05/10/2013,501,1,0,0,0,4822
594328,622,4,01/08/2013,530,1,1,0,1,5510
339917,265,6,22/11/2014,265,1,0,0,0,2745
223709,444,5,29/11/2013,1739,1,0,0,0,13970
52407,395,3,17/04/2013,463,1,0,0,0,3755
547070,121,4,02/05/2013,710,1,1,0,0,6428
489831,931,1,18/02/2013,440,1,1,0,0,4564
684832,142,7,21/09/2014,0,0,0,0,0,0
206427,320,4,12/06/2014,2056,1,0,0,0,13412
87923,234,7,06/04/2014,0,0,0,0,0,0
658970,413,5,25/04/2014,786,1,0,0,1,6396
653407,68,7,03/05/2015,0,0,0,0,0,0
574963,228,5,27/06/2014,598,1,0,0,0,6928
408618,720,7,05/05/2013,0,0,0,0,0,0
666735,1105,2,08/04/2014,378,1,0,0,0,2882
179921,616,1,01/04/2013,0,0,0,b,1,0
673396,446,7,06/01/2013,0,0,0,0,0,0
520771,321,6,15/06/2013,562,1,0,0,0,5060
629057,863,5,01/02/2013,1111,1,0,0,0,9267
165769,364,2,29/10/2013,603,1,0,0,0,4703
526921,886,2,23/09/2014,582,1,0,0,0,5595
664036,501,1,02/06/2014,639,1,1,0,0,7705
41192,78,2,26/11/2013,475,1,0,0,0,5225
581746,585,3,21/01/2015,656,1,0,0,0,4409
490859,220,3,10/07/2013,631,1,0,0,0,4170
253722,949,5,23/08/2013,375,1,0,0,0,3813
413128,500,3,27/11/2013,346,1,0,0,0,4721
147371,109,2,22/10/2013,791,1,1,0,0,7496
137327,757,2,09/12/2014,590,1,0,0,0,5766
453304,402,3,14/05/2014,463,1,0,0,0,3964
295279,362,7,16/03/2014,0,0,0,0,0,0
35359,669,3,11/03/2015,303,1,0,0,0,3335
285477,262,1,20/05/2013,4823,1,0,a,0,32296
415009,538,2,08/10/2013,646,1,1,0,1,5690
631286,1085,5,01/02/2013,901,1,0,0,0,7854
14443,958,4,27/06/2013,587,1,0,0,1,4660
152306,658,4,18/09/2014,613,1,1,0,0,5782
